auc,bin_acc,loss,precision,recall,val_auc,val_bin_acc,val_loss,val_precision,val_recall,learning_rate
0.6746172904968262,0.721764087677002,0.570914089679718,0.5605352520942688,0.20276416838169098,0.7613688707351685,0.756582498550415,0.5449528098106384,0.6840425729751587,0.30053749680519104,0.0003000000142492354
0.7470945119857788,0.7502205967903137,0.5293112993240356,0.6442147493362427,0.31624677777290344,0.7912570834159851,0.771511971950531,0.49938687682151794,0.681384265422821,0.4003271758556366,0.0003000000142492354
0.7676951289176941,0.7582298517227173,0.5154996514320374,0.6564860939979553,0.35473525524139404,0.8016877770423889,0.7776873111724854,0.48926037549972534,0.6949086785316467,0.4178546369075775,0.0003000000142492354
0.7804200053215027,0.7630489468574524,0.5064704418182373,0.666353166103363,0.37188011407852173,0.8115074038505554,0.7802659869194031,0.48111462593078613,0.6867599487304688,0.4473007619380951,0.0003000000142492354
0.7870211601257324,0.7667820453643799,0.500506579875946,0.6705752611160278,0.39019128680229187,0.8111055493354797,0.7812160849571228,0.4809941053390503,0.6808364987373352,0.4641271233558655,0.0003000000142492354
0.7937341332435608,0.7701418399810791,0.4958970248699188,0.6785997748374939,0.39905527234077454,0.819345235824585,0.7899701595306396,0.4747981131076813,0.6952506303787231,0.4926384687423706,0.0003000000142492354
0.7987106442451477,0.7734338045120239,0.4911140203475952,0.6840217113494873,0.41141822934150696,0.8227105140686035,0.7905130386352539,0.46950048208236694,0.697743833065033,0.49146997928619385,0.0003000000142492354
0.802061915397644,0.7763524055480957,0.48747143149375916,0.6885215044021606,0.4225565791130066,0.8216608762741089,0.7892915606498718,0.4694874882698059,0.695276141166687,0.4884318709373474,0.0003000000142492354
0.8084461092948914,0.7804588079452515,0.48268362879753113,0.6968761682510376,0.43451130390167236,0.8306992650032043,0.7964169383049011,0.4622412621974945,0.715828537940979,0.49567654728889465,0.0003000000142492354
0.812870442867279,0.7831228971481323,0.47881343960762024,0.7008185386657715,0.4443666934967041,0.8321636319160461,0.7972991466522217,0.46059343218803406,0.7097402811050415,0.5108669996261597,0.0003000000142492354
0.8158383965492249,0.7833095788955688,0.47573062777519226,0.6975275278091431,0.4507814347743988,0.8311214447021484,0.7970277070999146,0.46075886487960815,0.7118421196937561,0.505725622177124,0.0003000000142492354
0.8186094164848328,0.7840392589569092,0.4731128513813019,0.6986252069473267,0.4534056484699249,0.8357271552085876,0.7994028329849243,0.45673075318336487,0.721459686756134,0.5036223530769348,0.0003000000142492354
0.8218640685081482,0.786957859992981,0.470066100358963,0.7053563594818115,0.4599953293800354,0.8364793658256531,0.7985885143280029,0.45519527792930603,0.7080292105674744,0.52138352394104,0.0003000000142492354
0.8229920864105225,0.7891128659248352,0.46899813413619995,0.7100765705108643,0.4651854336261749,0.8369198441505432,0.8012350797653198,0.45451459288597107,0.719298243522644,0.5174106359481812,0.0003000000142492354
0.828781008720398,0.7918278574943542,0.4632816016674042,0.7111091613769531,0.4792978763580322,0.8396309614181519,0.8004885911941528,0.4520553946495056,0.7085019946098328,0.5316662788391113,0.0003000000142492354
0.8286464810371399,0.7915903329849243,0.46317505836486816,0.7116388082504272,0.47708186507225037,0.8396559953689575,0.8032030463218689,0.451762855052948,0.7243735790252686,0.5202149748802185,0.0003000000142492354
0.8236674666404724,0.7897067666053772,0.44948968291282654,0.7113521099090576,0.4666433334350586,0.7876320481300354,0.7694082260131836,0.4863201081752777,0.6501874923706055,0.4456648826599121,9.999999747378752e-05
0.8348095417022705,0.7979196310043335,0.4380075931549072,0.7258384227752686,0.4909610450267792,0.8098769187927246,0.7823697328567505,0.465959757566452,0.6723472476005554,0.4886655807495117,9.999999747378752e-05
0.8382287621498108,0.7985984086990356,0.433849573135376,0.723591685295105,0.49813389778137207,0.8196917176246643,0.7892915606498718,0.4547021687030792,0.6859949231147766,0.5059593319892883,9.999999747378752e-05
0.8429799675941467,0.802009105682373,0.42880627512931824,0.7295576333999634,0.507814347743988,0.8202739357948303,0.7897665500640869,0.4578303098678589,0.6785606145858765,0.5244215726852417,9.999999747378752e-05
0.8445252180099487,0.8030272126197815,0.426815003156662,0.731411874294281,0.5105551481246948,0.8316890001296997,0.7984527945518494,0.44289159774780273,0.6989966630935669,0.5372750759124756,9.999999747378752e-05
0.8497902750968933,0.8074730038642883,0.4202953279018402,0.7391197085380554,0.5229181051254272,0.8312844038009644,0.7992671132087708,0.4446403384208679,0.6955878138542175,0.5489600300788879,9.999999747378752e-05
