auc,bin_acc,loss,precision,recall,val_auc,val_bin_acc,val_loss,val_precision,val_recall,learning_rate
0.7880626916885376,0.7724724411964417,0.49721795320510864,0.6714292764663696,0.4043159782886505,0.8259018659591675,0.7926713228225708,0.46439799666404724,0.6948776245117188,0.4926300048828125,0.0010000000474974513
0.8241270780563354,0.7928909063339233,0.4659702479839325,0.7060722708702087,0.4756994843482971,0.8542004227638245,0.8106950521469116,0.43630024790763855,0.7417305707931519,0.5204457640647888,0.0010000000474974513
0.8360832333564758,0.7989549040794373,0.4540938138961792,0.7145964503288269,0.4975317120552063,0.8574063181877136,0.81270432472229,0.4335629642009735,0.7487509846687317,0.5210995674133301,0.0010000000474974513
0.8435453176498413,0.803392767906189,0.44661009311676025,0.720297634601593,0.5138260722160339,0.8608081936836243,0.8160417675971985,0.42788228392601013,0.741101086139679,0.550044596195221,0.0010000000474974513
0.8477506041526794,0.8063662648200989,0.441851407289505,0.7254990935325623,0.5222813487052917,0.8717056512832642,0.8238489031791687,0.4162207543849945,0.7622632384300232,0.5597028136253357,0.0010000000474974513
0.8513340950012207,0.8087246417999268,0.43803688883781433,0.7281162142753601,0.5312785506248474,0.8746495842933655,0.8259007334709167,0.4115956425666809,0.7578824162483215,0.5764635801315308,0.0010000000474974513
0.854167640209198,0.8109893202781677,0.4349691867828369,0.7316994667053223,0.5381080508232117,0.8748340010643005,0.8267691731452942,0.4110555648803711,0.7575006484985352,0.5814858675003052,0.0010000000474974513
0.8566599488258362,0.8126580119132996,0.43221625685691833,0.7334880232810974,0.5444328188896179,0.8774706125259399,0.8274502754211426,0.40769946575164795,0.7613969445228577,0.5792273283004761,0.0010000000474974513
0.8588443994522095,0.8141224384307861,0.42971333861351013,0.735468327999115,0.549287736415863,0.8810203671455383,0.8299278020858765,0.40381374955177307,0.768644392490387,0.5813372731208801,0.0010000000474974513
0.8609601855278015,0.814958930015564,0.42753347754478455,0.7361936569213867,0.5526876449584961,0.8795409202575684,0.8298085927963257,0.40601712465286255,0.7614654302597046,0.5911144018173218,0.0010000000474974513
0.8625388741493225,0.8161529898643494,0.42543140053749084,0.7382816076278687,0.5558500289916992,0.8794861435890198,0.8273651599884033,0.4055227041244507,0.7537089586257935,0.5903120636940002,0.0010000000474974513
0.8643811345100403,0.817825973033905,0.4234406650066376,0.7413427233695984,0.560036838054657,0.8855393528938293,0.8329417109489441,0.39784109592437744,0.7690242528915405,0.5958395004272461,0.0010000000474974513
0.8650311827659607,0.8180601000785828,0.4227091670036316,0.7409078478813171,0.5619743466377258,0.8858382701873779,0.833469569683075,0.3976764380931854,0.7686675190925598,0.5989896059036255,0.0010000000474974513
0.8668650388717651,0.8190221786499023,0.4206520617008209,0.7423701286315918,0.5648249387741089,0.8875278234481812,0.8355894684791565,0.3959912359714508,0.7704145312309265,0.6070133447647095,0.0010000000474974513
0.8681252002716064,0.8198181986808777,0.4192314147949219,0.7429289817810059,0.5681951642036438,0.8858046531677246,0.834397554397583,0.39763689041137695,0.7693182826042175,0.6026746034622192,0.0010000000474974513
0.8688052892684937,0.8202183842658997,0.41833600401878357,0.7433595061302185,0.5696501135826111,0.8877124786376953,0.8345593214035034,0.3948487341403961,0.7683046460151672,0.6049628257751465,0.0010000000474974513
0.8697168827056885,0.8210506439208984,0.4172728955745697,0.7447719573974609,0.5718548893928528,0.891332745552063,0.8380074501037598,0.39041659235954285,0.7798445820808411,0.6054977774620056,0.0010000000474974513
0.8702009916305542,0.8212847709655762,0.41675764322280884,0.7444905638694763,0.5735399723052979,0.8903400897979736,0.8354447484016418,0.3919696509838104,0.7730913162231445,0.6024368405342102,0.0010000000474974513
0.8712577223777771,0.8219637274742126,0.4154055714607239,0.7459114193916321,0.5749059319496155,0.8904626965522766,0.8371304869651794,0.39168810844421387,0.7748334407806396,0.6082615256309509,0.0010000000474974513
0.8723673224449158,0.8231195211410522,0.4141855835914612,0.7473850846290588,0.5786992907524109,0.8920470476150513,0.8371900916099548,0.3903820514678955,0.7790541052818298,0.6026151776313782,0.0010000000474974513
0.8726975321769714,0.823147177696228,0.4136016070842743,0.7479156255722046,0.5780163407325745,0.8929648399353027,0.8389439582824707,0.38870954513549805,0.7743064761161804,0.6179494857788086,0.0010000000474974513
0.8733343482017517,0.8235026001930237,0.4130626916885376,0.7482336759567261,0.5793896317481995,0.8928834795951843,0.8381351232528687,0.3887990117073059,0.7714561223983765,0.6181277632713318,0.0010000000474974513
0.8744944930076599,0.8243880867958069,0.4114777743816376,0.7486259937286377,0.5834279656410217,0.8942965865135193,0.8393440842628479,0.38670432567596436,0.7756022810935974,0.6180386543273926,0.0010000000474974513
0.8748112916946411,0.824083685874939,0.4112418591976166,0.748259425163269,0.5824035406112671,0.8937830328941345,0.8394036889076233,0.38730481266975403,0.7792423367500305,0.6131352186203003,0.0010000000474974513
0.8745370507240295,0.8239176869392395,0.41138386726379395,0.7477881908416748,0.5822699069976807,0.8956301212310791,0.8410043120384216,0.38527679443359375,0.7788951992988586,0.6214264631271362,0.0010000000474974513
0.8759603500366211,0.8252586126327515,0.409646600484848,0.7507100105285645,0.5847344994544983,0.8938015699386597,0.8390120267868042,0.3871358036994934,0.772930920124054,0.6202971935272217,0.0010000000474974513
