accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,val_f1_macro,learning_rate
0.5370244383811951,0.6995847821235657,0.05128568038344383,0.8790322542190552,0.15088914334774017,0.8040173649787903,0.8771113753318787,0.04267527535557747,0.8790190815925598,0.3769572377204895,0.6799331634216066,4.999999873689376e-05
0.5360733866691589,0.7000800967216492,0.05114206671714783,0.8826907277107239,0.15235938131809235,0.804220974445343,0.8758274912834167,0.04294750094413757,0.8711395263671875,0.38233232498168945,0.6769410781451382,4.999999873689376e-05
0.5375000238418579,0.7011444568634033,0.050856560468673706,0.8858828544616699,0.15444906055927277,0.8021172881126404,0.875798761844635,0.042692992836236954,0.8742449283599854,0.3720495402812958,0.6811634419538649,4.999999873689376e-05
0.53659987449646,0.6977290511131287,0.05141517519950867,0.8786576390266418,0.15231812000274658,0.8058496117591858,0.8771262764930725,0.04274033382534981,0.8632172346115112,0.3937835991382599,0.6761926402483589,4.999999873689376e-05
0.536871612071991,0.7000831961631775,0.051096975803375244,0.8777310252189636,0.15520113706588745,0.8055103421211243,0.8775892853736877,0.042584534734487534,0.881273627281189,0.3816312253475189,0.6830155600483504,4.999999873689376e-05
0.537109375,0.7029376029968262,0.05042869597673416,0.8886169195175171,0.15412922203540802,0.8030673265457153,0.8760143518447876,0.042488161474466324,0.8675920963287354,0.37976163625717163,0.6781666624907513,2.499999936844688e-05
0.53880774974823,0.7054930329322815,0.04986702278256416,0.8890184760093689,0.16213533282279968,0.8037459254264832,0.8765603303909302,0.042280759662389755,0.8722490668296814,0.37976163625717163,0.6773312502197297,2.499999936844688e-05
0.538756787776947,0.7022152543067932,0.050088923424482346,0.8821233510971069,0.16061973571777344,0.804220974445343,0.8760700821876526,0.04221328720450401,0.8779826760292053,0.37835943698883057,0.6782173710560737,2.499999936844688e-05
0.5364130139350891,0.703881561756134,0.04973045736551285,0.8916716575622559,0.15879084169864655,0.8059853315353394,0.8752539157867432,0.0423150509595871,0.8732912540435791,0.38817480206489563,0.6814800430322878,2.499999936844688e-05
0.540132462978363,0.7048375606536865,0.04977128282189369,0.8827599287033081,0.16331827640533447,0.807138979434967,0.8765822052955627,0.04216938838362694,0.8686506152153015,0.3956531882286072,0.6805601247968764,2.499999936844688e-05
0.536209225654602,0.700964093208313,0.049964163452386856,0.8844504952430725,0.16068963706493378,0.8082926273345947,0.8782474994659424,0.041854072362184525,0.8770747184753418,0.39518579840660095,0.6816230914872122,2.499999936844688e-05
0.5369395613670349,0.7016255855560303,0.04967345669865608,0.8865959644317627,0.1625300496816635,0.805171012878418,0.8766258955001831,0.04206695407629013,0.8732767701148987,0.3849030137062073,0.6767747920389009,2.499999936844688e-05
0.53880774974823,0.7052540183067322,0.049394864588975906,0.8874400854110718,0.16421246528625488,0.8092426657676697,0.8735488653182983,0.042786289006471634,0.8626482486724854,0.40803927183151245,0.6804275032488367,2.499999936844688e-05
0.537924587726593,0.7046369910240173,0.04951140657067299,0.8878718614578247,0.16489587724208832,0.8085640668869019,0.8766832947731018,0.0419706366956234,0.8700507879257202,0.4005608856678009,0.6817544128963205,1.249999968422344e-05
0.537109375,0.7040278315544128,0.04961074888706207,0.8872970342636108,0.16427358984947205,0.8084961771965027,0.8775472640991211,0.041762638837099075,0.8760970830917358,0.396587997674942,0.6754373450629895,1.249999968422344e-05
0.5402683615684509,0.7090783715248108,0.04902167618274689,0.8950214385986328,0.17010419070720673,0.8086318969726562,0.8767578601837158,0.04187291860580444,0.8686205148696899,0.40172937512397766,0.6785308554662243,1.249999968422344e-05
0.5364469885826111,0.7045179605484009,0.04921180009841919,0.8826919794082642,0.16817200183868408,0.8093105554580688,0.8776211142539978,0.041724793612957,0.8819552659988403,0.3963542878627777,0.6792328992945784,1.249999968422344e-05
